3.219;325121.0
3.313;325111.0
3.382;325004.0
3.424;324775.0
3.483;324272.0
3.491;324226.0
4.038;323918.0
4.071;323793.0
4.305;323236.0
4.319;323232.0
4.34;323104.0
4.38;323090.0
4.396;322900.0
4.421;322890.0
4.43;322885.0
4.436;322845.0
4.459;322722.0
4.463;322710.0
4.487;322523.0
4.52;322490.0
4.537;322467.0
4.609;322391.0
4.624;322379.0
5.336;321720.0
5.446;321312.0
5.453;321308.0
5.582;320577.0
5.623;320070.0
5.626;320011.0
5.631;319933.0
5.634;319923.0
5.638;319901.0
5.646;319893.0
5.648;319888.0
5.664;319867.0
5.666;319861.0
5.671;319844.0
5.7;319734.0
5.705;319720.0
5.707;319718.0
5.717;319692.0
5.722;319684.0
5.728;319674.0
5.734;319635.0
5.736;319587.0
5.74;319550.0
5.748;319544.0
5.751;319539.0
5.752;319538.0
5.757;319511.0
5.766;319499.0
5.767;319487.0
5.773;319478.0
5.774;319473.0
5.783;319446.0
5.787;319444.0
5.797;319418.0
5.801;319410.0
5.808;319388.0
5.816;319387.0
5.818;319361.0
5.818;319357.0
5.824;319345.0
5.832;319331.0
5.834;319329.0
5.836;319324.0
5.837;319323.0
5.848;319209.0
5.858;319142.0
5.877;319133.0
5.88;319113.0
5.893;319081.0
5.901;319050.0
5.905;319038.0
5.907;319030.0
5.917;319022.0
5.924;319016.0
5.939;318993.0
5.942;318989.0
5.973;318964.0
5.978;318944.0
6.002;318780.0
6.077;318749.0
6.09;318689.0
6.123;318665.0
6.155;318654.0
6.195;318611.0
6.197;318608.0
6.201;318584.0
6.208;318563.0
6.221;318526.0
6.251;318460.0
6.291;318430.0
6.293;318419.0
6.301;318396.0
6.305;318391.0
6.309;318375.0
6.315;318345.0
6.318;318343.0
6.322;318303.0
6.329;318266.0
6.338;318241.0
6.377;318187.0
6.42;318079.0
6.449;318041.0
6.461;318021.0
6.466;317994.0
6.468;317952.0
6.493;317915.0
6.536;317895.0
6.538;317881.0
6.549;317812.0
6.599;317788.0
6.603;317773.0
6.606;317772.0
6.687;317725.0
6.707;317700.0
6.708;317699.0
6.726;317694.0
6.737;317690.0
6.743;317667.0
6.757;317660.0
6.763;317643.0
6.769;317627.0
6.801;317520.0
6.802;317513.0
6.854;317453.0
6.857;317450.0
6.87;317292.0
6.872;317280.0
6.885;317279.0
6.9;317252.0
6.907;317243.0
6.955;317206.0
6.967;317204.0
6.97;317194.0
6.973;317082.0
6.978;317066.0
6.981;317056.0
6.984;317041.0
6.989;317000.0
7.0;316969.0
7.016;316899.0
7.033;316890.0
7.035;316885.0
7.037;316870.0
7.04;316857.0
7.043;316844.0
7.046;316816.0
7.07;316789.0
7.078;316738.0
7.08;316733.0
7.087;316697.0
7.094;316678.0
7.119;316584.0
7.134;316564.0
7.136;316550.0
7.142;316545.0
7.154;316491.0
7.218;316489.0
7.225;316484.0
7.228;316470.0
7.234;316414.0
7.238;316413.0
7.24;316403.0
7.242;316398.0
7.246;316393.0
7.247;316391.0
7.256;316247.0
7.297;316204.0
7.305;316198.0
7.32;316152.0
7.321;316131.0
7.323;316127.0
7.332;316126.0
7.333;316096.0
7.337;316088.0
7.34;316077.0
7.357;315966.0
7.369;315960.0
7.37;315959.0
7.372;315953.0
7.422;315947.0
7.424;315940.0
7.432;315937.0
7.467;315899.0
7.54;315893.0
7.592;315882.0
7.6;315847.0
7.614;315787.0
7.641;315728.0
7.65;315712.0
7.652;315696.0
7.675;315692.0
7.683;315664.0
7.687;315648.0
7.701;315609.0
7.777;315599.0
7.782;315560.0
7.798;315540.0
7.811;315514.0
7.907;315472.0
7.972;315412.0
7.976;315397.0
7.977;315391.0
7.979;315390.0
7.981;315370.0
8.02;315338.0
8.039;315334.0
8.085;315333.0
8.086;315314.0
8.197;315302.0
8.199;315243.0
8.204;315214.0
8.444;315194.0
8.508;315183.0
8.518;315168.0
8.642;315163.0
8.648;315151.0
8.685;315141.0
8.731;315131.0
8.735;315088.0
8.737;315076.0
8.756;315059.0
8.758;315041.0
8.763;315017.0
8.766;314994.0
8.789;314896.0
8.795;314887.0
8.808;314866.0
8.811;314797.0
8.822;314795.0
8.826;314771.0
8.852;314769.0
8.855;314760.0
8.982;314737.0
8.986;314609.0
8.993;314589.0
9.001;314588.0
9.011;314510.0
9.033;314489.0
9.034;314473.0
9.038;314465.0
9.075;314456.0
9.078;314427.0
9.08;314412.0
9.093;314371.0
9.099;314328.0
9.101;314325.0
9.11;314315.0
9.112;314311.0
9.113;314306.0
9.144;314239.0
9.162;314236.0
9.166;314225.0
9.17;314204.0
9.18;314184.0
9.228;314182.0
9.246;314166.0
9.258;314121.0
9.264;314119.0
9.322;314109.0
9.324;314107.0
9.327;314099.0
9.361;314091.0
9.367;314086.0
9.372;314010.0
9.373;314008.0
9.476;313969.0
9.484;313966.0
9.634;313939.0
9.877;313924.0
9.88;313921.0
9.933;313907.0
9.994;313906.0
10.024;313898.0
10.027;313896.0
10.036;313886.0
10.042;313862.0
10.048;313860.0
10.093;313827.0
10.41;313804.0
10.417;313793.0
10.419;313771.0
10.424;313720.0
10.427;313682.0
10.462;313654.0
10.464;313651.0
10.467;313645.0
10.469;313569.0
10.512;313541.0
10.515;313531.0
10.52;313505.0
10.521;313497.0
10.526;313461.0
10.53;313458.0
10.619;313433.0
10.619;313428.0
10.628;313414.0
10.685;313409.0
10.705;313408.0
10.706;313399.0
10.74;313398.0
10.951;313376.0
10.954;313366.0
10.957;313350.0
10.96;313328.0
10.963;313327.0
10.985;313279.0
10.991;313264.0
