0.444905,201670
2.14225,201620
3.03051,201395
3.67606,201228
3.89211,201038
12.0148,200763
12.651,200230
21.0057,200206
27.8818,199954
36.3913,199837
38.4785,198935
82.3697,198451
109.884,198329
133.765,198321
197.332,198198
209.871,197995
275.669,197931
277.967,197716
522.2,197595
553.788,197593
618.345,197499
839.961,197284
1014.46,197272
1077.55,197168
1081.15,197145
1302.43,197081
1369.53,197051
1399.76,197012
1588.21,196976
1729.38,196969
1820.21,196951
1840.39,196903
1844.32,196866
2123.32,196828
2266.47,196805
3330.84,195276
3503.81,195261
3544.93,195245
3846.58,195242
3847.15,195204
4059,195197
4544.05,195195
4578.75,195187
4633.35,195180
4637.77,195170
4881.11,195160
5015.42,195155
5736.81,194931
5742.8,194885
6083.18,194844
6219.28,194842
6495.71,194817
6782.63,194787
7029.91,194777
7060.75,194761
7088.2,194747
7982.88,194588
8012.54,194583
8164.76,194565
8198.8,194559
8286.1,194549
8566.27,194515
8630.27,194498
8676.01,194490
8832.3,194485
8900.19,194482
9053.33,194464
9848.69,194335
9966.01,194322
10064.6,194305
