742.31;578220
880.87;543523
881.40;543342
881.51;543334
881.72;543315
882.83;543213
882.90;543212
883.07;543206
884.20;543088
884.28;543079
884.56;543041
885.63;542721
885.78;542712
886.78;542688
887.25;542600
887.55;542593
887.65;542592
887.94;542573
888.64;542568
888.84;542553
889.16;542552
889.46;542534
889.83;542526
890.91;542482
891.34;542452
891.82;542450
891.94;542440
892.21;542420
892.64;542412
892.77;542407
893.20;542319
893.57;542282
893.73;542260
894.23;542196
894.57;542168
894.90;542166
895.33;542025
895.57;541973
895.76;541972
896.94;541963
897.03;541962
897.20;541958
898.03;541917
898.74;541885
898.85;541881
899.06;541851
899.25;541837
899.48;541835
900.21;541828
900.61;541784
900.86;541685
900.99;541675
901.50;541660
901.65;541659
903.96;541657
904.08;541622
904.86;541615
905.02;541613
905.23;541598
905.58;541585
905.73;541584
906.54;541578
907.08;541456
907.25;541446
908.13;541397
909.01;541396
909.47;541380
909.96;541371
910.60;541291
911.40;541220
911.91;541166
912.24;541149
912.46;541135
913.00;541130
915.01;541116
915.35;541064
915.96;541053
916.13;541046
916.46;541030
917.55;541020
918.09;540973
918.45;540933
919.00;540918
919.14;540909
919.37;540898
919.90;540880
920.09;540875
920.33;540838
920.54;540813
920.72;540777
922.25;540723
923.26;540711
923.48;540669
923.89;540663
924.35;540612
924.63;540605
924.79;540593
924.93;540553
925.54;540546
925.78;540518
925.95;540511
926.15;540508
926.59;540434
927.55;540429
932.11;540426
932.35;540425
932.91;540420
933.47;540384
933.67;540377
934.11;540367
934.73;540359
935.47;540340
935.74;540338
936.67;540337
936.95;540336
938.30;540332
938.37;540329
938.59;540328
939.00;540315
939.21;540314
939.74;540303
939.95;540295
940.16;540279
940.76;540278
941.27;540276
942.73;540266
944.49;540252
945.02;540251
946.22;540242
946.42;540228
946.53;540227
946.72;540224
947.24;540223
948.94;540206
949.48;540163
949.64;540155
949.92;540153
953.04;540146
953.17;540141
953.40;540136
953.83;540123
953.98;540111
954.18;540105
954.38;540066
954.76;540056
956.27;539987
956.69;539983
957.14;539964
957.28;539962
957.46;539961
957.74;539929
960.18;539915
960.83;539914
960.95;539913
961.72;539911
962.34;539903
963.31;539869
963.44;539867
964.10;539862
965.24;539851
965.70;539820
966.33;539817
968.40;539806
968.56;539802
969.21;539795
970.74;539778
971.03;539772
971.49;539760
971.65;539741
971.94;539738
972.48;539737
986.51;539726
986.69;539724
987.67;539717
989.96;539716
990.55;539702
991.09;539699
991.32;539693
994.80;539686
1024.23;539663
1024.46;539656
1024.59;539654
1025.00;539648
1025.59;539647
1027.69;539643
1036.48;539639
1037.43;539631
1037.61;539626
1037.87;539623
1038.00;539621
1038.36;539615
1038.75;539610
1039.19;539603
1039.36;539601
1039.89;539559
1040.29;539545
1040.70;539541
1040.82;539513
1041.55;539501
1041.64;539500
1041.95;539497
1044.47;539460
1044.93;539459
1045.12;539453
1045.26;539452
1045.39;539443
1046.17;539441
1046.33;539438
1046.44;539436
1048.97;539434
1049.33;539410
1055.22;539404
1055.96;539403
1057.61;539402
1061.22;539400
1061.53;539393
1061.64;539383
1062.18;539371
1062.27;539370
1062.70;539361
1063.68;539359
1063.87;539357
1065.33;539341
1068.40;539325
1070.82;539289
1075.58;539288
1076.49;539283
1076.96;539281
1081.92;539252
1085.81;539227
1086.05;539206
1086.38;539193
1086.81;539182
1088.20;539181
1088.45;539172
1090.40;539169
1090.78;539161
1091.31;539156
1091.81;539142
1092.30;539129
1093.41;539128
1095.25;539072
1095.33;539049
1095.55;539042
1095.68;538991
1095.94;538983
1096.11;538980
1096.45;538931
1096.69;538930
1097.11;538926
1097.85;538916
1098.11;538910
1098.66;538904
1100.48;538903
1100.69;538893
1102.48;538891
1102.57;538871
1103.06;538870
1103.50;538852
1104.72;538833
1105.93;538832
1107.34;538821
1107.72;538805
1108.24;538804
1114.12;538774
1114.93;538735
1119.58;538696
1123.68;538690
1123.87;538689
1127.12;538683
1127.25;538674
1128.98;538667
1129.53;538664
1129.90;538646
1130.05;538644
1130.35;538642
1131.59;538639
1136.68;538638
1139.72;538626
1139.90;538617
1141.83;538616
1142.95;538612
1144.33;538601
1145.88;538593
1146.26;538590
1146.38;538586
1146.96;538582
1155.10;538580
1155.27;538579
1155.54;538577
1155.95;538574
1159.68;538573
1159.91;538564
1160.50;538548
1160.62;538540
1160.73;538534
1161.19;538531
1164.39;538529
1166.58;538527
1166.86;538524
1166.93;538518
1167.76;538508
1167.94;538495
1172.20;538408
1172.66;538406
1172.78;538391
1173.01;538373
1173.86;538371
1174.08;538329
1174.31;538324
1174.80;538309
1177.11;538303
1178.89;538158
1179.09;538033
1180.43;538025
1181.32;538019
1181.56;538015
