0.476288;550096
7.0069;550000
7.73336;549431
7.79806;549005
7.85619;548130
9.64725;547809
9.78818;546975
10.0877;546148
12.5439;546098
12.683;545794
13.6296;545548
13.701;544728
13.9081;544465
14.0822;544192
16.8598;543531
17.9243;543233
18.7153;543226
19.2787;542619
21.8086;542313
22.7733;542203
23.2217;541918
24.6829;541917
24.8456;541879
26.1237;541522
26.4443;541405
26.5837;540781
29.7726;540663
30.8399;540626
32.5929;540144
32.8424;539895
34.4512;539781
35.0185;539572
35.5717;539379
36.6155;539175
38.6726;539029
38.7807;539008
39.8082;538862
40.2526;538701
40.4187;538204
52.5152;538170
53.4809;538145
53.9724;538141
54.1602;538026
55.9299;537923
56.2843;537901
57.7012;537533
57.9128;537319
63.3978;536989
73.1461;536919
74.6372;536910
78.3868;536893
78.8233;536847
80.7651;536770
82.1988;536709
84.1637;536578
88.4763;536565
89.3757;536564
91.5193;536294
102.287;536255
111.842;536093
119.567;536091
126.407;535838
148.983;535787
149.782;535628
153.574;535527
155.701;535490
171.457;535489
185.651;535486
196.708;535482
215.041;535455
227.692;535364
228.327;535348
242.697;535325
253.287;535323
261.346;535016
342.325;535005
383.953;534957
410.044;534905
411.465;534796
419.843;534778
488.183;534753
535.681;534720
557.132;534656
585.065;534642
659.37;534454
738.801;534398
782.095;534382
807.017;534378
809.584;534365
827.849;534296
831.514;534278
865.495;534228
999.896;534143
1067.78;534141
1157.32;534140
1162.7;534099
1191.5;534043
1215.72;533976
1308.38;533936
1342.66;533890
1347.5;533875
1371.51;533863
1398.6;533819
1414.6;533803
1507.8;533735
1535.3;533721
1571.4;533654
1574.29;533644
1597.2;533609
1599.08;533576
1661.86;533553
1679.58;533539
1722.54;533519
1737.99;533496
1773.97;533437
1810.69;533428
1834.57;533420
1841.81;533401
1917.58;533294
1976.92;533252
2006.19;533192
2030.78;533152
2065.82;533145
2083.65;533142
2092.35;533095
2182.33;533062
2189.52;533047
2213.47;533029
2219.56;533018
2230.52;533017
2236.31;533007
2237.03;533002
2249.35;532985
2264.19;532981
2264.87;532979
2274.19;532944
2285.82;532933
2298.78;532913
2342.19;532891
2351.94;532843
2593.03;532834
