6.9703,607136
9.55566,606560
48.333,606436
56.61,606149
76.5967,606046
92.5406,606030
111.386,605774
125.774,605494
151.776,605414
193.901,605073
255.197,604910
306.988,604857
380.418,604510
620.559,604505
748.478,604495
813.594,604340
892.149,604325
930.757,604292
958.727,604223
1000.95,604098
1158.04,604018
1315.96,603822
1671.26,603444
2051.61,603439
2108.84,603422
2114.11,603415
2234.56,603404
2296.9,602980
2420.42,602973
2502.81,602825
7658.82,600764
8191.01,600762
9232.55,600730
9434.95,600571
10965.7,600500
10967.6,600496
11102.2,600360
11165,600147
11190.1,599945
11299.4,599350
11443.3,598621
11447.7,598599
12133.3,598564
12191.4,598551
12312.8,598544
12330.2,598539
12525.4,598509
12740.8,598468
13005,598450
13082.3,598422
13165.2,598410
