0.0880952,578870
1.03953,578293
2.45631,576756
4.48239,576662
7.19439,576388
9.3515,576358
10.8402,576198
11.1491,575389
14.146,575038
19.0906,575000
19.6833,574949
21.9578,574869
23.9166,574684
28.0187,574237
28.7016,574141
31.8865,574086
32.8679,574071
33.8864,573795
38.595,573736
39.1068,573541
39.3246,573535
42.3879,573462
42.463,573345
44.4592,573309
45.9604,573281
54.4959,573191
56.1536,573040
60.5043,572877
63.1812,572837
76.591,572577
79.2858,572418
103.364,571882
143.786,571834
145.175,571832
145.459,571744
147.877,571591
190.988,571576
194.342,571568
210.145,571366
238.923,571333
239.114,571283
248.805,571270
265.518,571046
265.662,570878
335.178,570727
373.609,570623
394.368,570582
403.071,570578
424.71,570568
436.373,570552
485.913,570548
498.371,570448
503.757,570400
651.398,570396
654.415,570340
655.712,570304
700.701,570184
1149.43,569491
1153.93,569407
1179.89,569112
1282.3,569110
1296.23,569093
1319.85,569029
1360.52,569025
1371.15,568934
1406.62,568882
1515.12,568869
1550.36,568862
1550.73,568860
1563.82,568847
1594.24,568823
1694.91,568793
1707.34,568691
2536.69,567923
2565.59,567912
2586.62,567903
2594.72,567896
2646.55,567880
2659.72,567865
2660,567838
2752.88,567827
2760.87,567825
2786.43,567799
2850.6,567765
3080.09,567725
3098.02,567709
3617.33,566680
3640.83,566676
3673.06,566661
3687.93,566654
3690.48,566650
3696.86,566598
3741.74,566589
3755.47,566585
3801.69,566583
3816.15,566573
3839.47,566549
3849.63,566506
3913.36,566503
3944.78,566484
3990.15,566481
4007.5,566472
4009.42,566459
4035.25,566453
4052.03,566448
4059.98,566447
4061.95,566427
4101.95,566424
4160.47,566413
4323.2,566290
4328.19,566289
4356.31,566287
4358.22,566280
4371.09,566271
4385.23,566262
4413.29,566258
4417.62,566252
4436.71,566218
4524.62,566214
4564.73,566211
4567.05,566198
4606.71,566194
4631.21,566186
4641.07,566162
4656.52,566158
4674.33,566144
4683.72,566138
4684.66,566129
4696.03,566119
4710.63,566099
4761,566095
4762.94,566092
4782.35,566083
4789.71,566073
4813.73,566064
4815.68,566058
4830.34,566057
4835.34,566055
4861.49,566054
4866,566047
4882.46,566044
4882.7,566037
4904.51,566036
4908.33,566035
4911.93,566029
5310.93,565499
5377.86,565497
5388.18,565488
5398.97,565483
5411.31,565463
5429.08,565461
5434.08,565459
5438.6,565454
5464.55,565453
5465.42,565452
5466.78,565447
5470.92,565440
5481.3,565434
5485.19,565432
5486.16,565426
5492.39,565421
5494.25,565411
5505.08,565405
5505.24,565404
5525.49,565376
5527.19,565353
5535.4,565351
5545.17,565346
5546.78,565341
5554.37,565339
5564.56,565337
5569.37,565335
5586.68,565334
5588.36,565333
5595.04,565327
5623.1,565326
5634.5,565325
5646.28,565324
5650.68,565295
5668.77,565293
5669.19,565290
5685.13,565264
5692.26,565262
5715.28,565254
5716.78,565251
5722.96,565250
5727.39,565244
5735.02,565242
5751.11,565235
5758.36,565230
5766.01,565229
5778.64,565228
5779.29,565227
5779.81,565222
5786.99,565220
5787.22,565219
5848.18,565163
5849.77,565162
5865.99,565147
5872.32,565145
5886.66,565140
5922.9,565138
5942.26,565137
5965.04,565135
5984.01,565121
6003.55,565119
6051.16,565117
6052.12,565112
6074.31,565108
6082.62,565104
6093.48,565098
6098.95,565096
6102.41,565095
6122.82,565092
6125.77,565086
6175.34,565083
6178.84,565075
6195.74,565071
6242.83,565066
6248.87,565064
6251.44,565055
6263.27,565052
6267.16,565051
6268.25,565045
6306.87,565043
6308.43,565040
6333.31,565039
6339.75,565029
6352.11,565021
6363.63,565015
6414,564998
6420.9,564993
6559.2,564878
6752.34,564876
6779.79,564874
6837.36,564872
6845.01,564871
6846.99,564869
6859.54,564867
6864.96,564863
6871.72,564855
6876.39,564854
6897.65,564840
6902.29,564839
6919.14,564836
6928.67,564834
6938.96,564833
6948.42,564822
6968.67,564820
7001.85,564814
7035.33,564809
7039.13,564791
7040.61,564789
7075.04,564784
7099.23,564772
7104.52,564768
7108.38,564761
7164.98,564754
7177.09,564751
7251.92,564746
7264.72,564744
7279.29,564743
7279.49,564742
7282.31,564741
7292.62,564733
7305.46,564731
7324.5,564729
7337.08,564728
7347.55,564723
7356.71,564721
7366.91,564720
7386.37,564718
7387.69,564717
7407.39,564713
7427.01,564712
7427.93,564710
7432.2,564706
7434.12,564705
