5.03082,322767
5.65449,321884
9.36054,321785
31.1316,321467
33.4251,321464
39.4789,321088
47.1291,320614
53.5419,320264
59.4036,319981
128.663,319761
134.382,319617
148.941,319608
149.92,319526
155.086,319376
155.639,319221
169.691,318642
190.401,318483
303.22,318367
321.985,317879
325.553,317830
605.057,317445
660.066,317421
688.635,317183
826.74,317016
964.303,317013
1024.16,316861
1171.11,316683
1322.49,316422
1410.28,316406
1494.95,316182
1572.13,316162
1679.01,316098
1683.09,316052
1821.24,315551
2242.43,315523
2304.49,315438
2383.53,315367
2571.49,315334
3027.58,315268
3081.81,315181
3093.71,315049
3131.77,314920
6923.53,313176
9832.53,312287
10003.4,312217
10104.6,312206
10280,312205
10298.3,312168
10515.1,312158
10617.4,312144
10679,312128
10899.3,312118
11485.1,312079
11745.1,312058
11798.7,312033
11898.9,311963
