0.725007,898367
3.12312,898295
6.38391,897937
7.53797,897821
9.8235,897777
11.4632,897406
18.7597,897366
30.4969,897223
33.8731,895972
41.6437,895701
101.072,895662
116.472,895652
125.742,895498
132.183,895360
148.063,894914
153.955,894189
155.219,894146
223.496,893852
258.395,893352
392.824,893153
531.258,892886
587.638,892803
633.177,892802
713.642,892462
829.989,892293
843.666,891816
993.877,891727
1064.65,891255
1211.81,891226
1343.22,891223
1371.57,890873
1706.07,890864
1737.76,890825
1755.85,890645
1768.49,890389
1857.07,890314
2004.44,890242
2124.91,890121
2153.81,890104
2236.02,889960
2314.2,889877
2637.66,889787
2785.26,889760
2889.7,889602
3174.74,889524
4473.77,889247
4639.5,889195
4715.43,889170
4718.15,889135
4812.68,889106
4986.88,888951
5034.14,888928
5066.46,888725
5209.2,888683
5275.13,888645
5412.24,888453
7930.22,886693
7991.82,886630
8349.79,886540
8776.71,886479
9017.99,886400
9040.38,886316
9576.28,886258
9753.5,886246
9885.15,886168
9926.27,886165
10135.1,886117
10850.1,886001
10945.9,885888
11651.9,885684
11957,885655
14188,884118
14309.9,884116
14364.4,884115
14385.2,884008
14594.5,883962
14913.2,883912
15444.8,883867
15728.8,883855
16271.3,883822
16434.2,883813
16450.5,883796
16828.3,883785
17038.7,883769
17091.2,883750
17274.5,883740
19141.8,883445
19628.4,883443
19646.4,883438
19681.7,883426
19756.1,883416
20069.4,883414
20303.7,883391
20553.2,883372
20585.8,883348
20928.2,883340
20939.5,883333
21072.4,883329
21354.3,883323
21608.5,883318
21612.4,883311
21621.6,883293
22225.3,883281
22247.5,883258
22644.9,883236
22777.7,883231
23011.3,883226
23035,883219
24885,882991
25025,882978
25175,882975
25179,882925
25434.5,882915
25605.1,882902
25751.4,882889
25805.4,882881
26053.3,882862
26164.2,882853
26312.4,882844
26413.9,882807
26770.3,882765
27106.9,882756
27559.6,882724
27650,882723
27656.2,882709
27686.3,882687
27805.5,882601
28329.9,882597
28458.7,882593
29402,882493
29473.9,882487
29655.8,882480
29690.7,882479
29819.5,882456
29907.2,882454
30163,882445
30219.8,882436
30324.7,882432
